PATRON PRINCIPAL,CATEGORIA PRINCIPAL,CATEGORIA SECUNDARIA,Ejercicio,Ejercicio 2,Posicion,Esfuerzo,Nivel,Código Numérico,Dificultad Relativa,Ruta,Movilidad Relacionada A
PUSH,PUSH VERTICAL ,PUSH VERTICAL (BENT ARM) ,HSPU WIDE FREE,HSPU WIDE,FREE,CON.,sigma,3,2,HSPU,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (BENT ARM) ,KIPPING HANDSTAND FREE,KIPPING HANDSTAND,FREE,CON.,sigma,3,2,HSPU,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (BENT ARM) ,HSPU DEFICIT WALL ,HSPU DEFICIT,WALL ,EXC.,sigma,3,2,HSPU,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (BENT ARM) ,HSPU TO 90 TUCK  WALL ,HSPU TO 90 TUCK ,WALL ,EXC.,sigma,3,2,HSPU,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (BENT ARM) ,HSPU TO 90 TUCK WALL ,HSPU TO 90 TUCK,WALL ,CON.,omega,4,1,HSPU,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (BENT ARM) ,HSPU DEFICIT WALL ,HSPU DEFICIT,WALL ,CON.,omega,4,1,HSPU,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (BENT ARM) ,HSPU WIDE DEFICIT WALL ,HSPU WIDE DEFICIT,WALL ,CON.,omega,4,1,HSPU,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (BENT ARM) ,HSPU TO 90 STR  FREE,HSPU TO 90 STR ,FREE,EXC.,omega,4,1,HSPU,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (BENT ARM) ,HSPU ARCHER WALL ,HSPU ARCHER,WALL ,EXC.,omega,4,2,HSPU,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (BENT ARM) ,HSPU TO 90 STR. FREE,HSPU TO 90 STR.,FREE,CON.,omega,4,2,HSPU,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (BENT ARM) ,HSPU TO 90 FULL FREE,HSPU TO 90 FULL,FREE,EXC.,omega,4,2,HSPU,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (BENT ARM) ,HSPU ARCHER WALL ,HSPU ARCHER,WALL ,CON.,spartan,5,1,HSPU,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (BENT ARM) ,HSPU TO 90 FULL FREE,HSPU TO 90 FULL,FREE,CON.,spartan,5,1,HSPU,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) ,PHS POSITION WALL ,PHS POSITION,WALL ,CON.,alfa,1,1,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) ,PIKE  FLOOR,PIKE ,FLOOR,ISO.,alfa,1,1,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) ,LEAN PIKE   FLOOR,LEAN PIKE  ,FLOOR,CON.,alfa,1,1,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) ,PIKE SHRUGS FLOOR,PIKE SHRUGS,FLOOR,ISO.,alfa,1,2,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) ,LEAN PIKE FLOOR,LEAN PIKE,FLOOR,ISO.,alfa,1,2,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) ,PIKE TO LEAN FLOOR,PIKE TO LEAN,FLOOR,CON.,alfa,1,3,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (BENT ARM) ,FROG FLOOR,FROG,FLOOR,ISO.,alfa,1,3,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (BENT ARM) ,SLIDE PRESS PIKE,SLIDE PRESS,PIKE,CON.,alfa,1,3,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (BENT ARM) ,FROG FLOOR,FROG,FLOOR,CON.,delta,2,1,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (BENT ARM) ,TUCK SWING  P-BARS,TUCK SWING ,P-BARS,CON.,delta,2,1,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (BENT ARM) ,PIKE P.U TO HEADSTAND FLOOR,PIKE P.U TO HEADSTAND,FLOOR,EXC.,delta,2,1,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) ,VERTICAL PRESS BOX,VERTICAL PRESS,BOX,CON.,delta,2,1,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (BENT ARM) ,HS TO HEADSTAND WALL ,HS TO HEADSTAND,WALL ,EXC.,delta,2,2,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (BENT ARM) ,CROW  FLOOR,CROW ,FLOOR,ISO.,delta,2,2,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (BENT ARM) ,CROW TO HEADSTAND FLOOR,CROW TO HEADSTAND,FLOOR,CON.,delta,2,2,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) ,FEET SUPPORT TUCK TO PIKE PRESS  FLOOR,FEET SUPPORT TUCK TO PIKE PRESS ,FLOOR,CON.,delta,2,2,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) ,VERTICAL PRESS TO HORIZONTAL BOX,VERTICAL PRESS TO HORIZONTAL,BOX,CON.,delta,2,2,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) ,CROW S.A FLOOR,CROW S.A,FLOOR,ISO.,delta,2,3,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (BENT ARM) ,FROG PRESS TO HS FLOOR,FROG PRESS TO HS,FLOOR,CON.,delta,2,3,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) ,VERTICAL PRESS TO V BOX,VERTICAL PRESS TO V,BOX,CON.,delta,2,3,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (BENT ARM) ,CROW PRESS TO HS FLOOR,CROW PRESS TO HS,FLOOR,CON.,delta,2,3,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) ,PIKE PRESS  BOX,PIKE PRESS ,BOX,CON.,delta,2,3,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) ,PRESS WALK FLOOR,PRESS WALK,FLOOR,CON.,delta,2,3,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) ,PIKE PRESS  BOX,PIKE PRESS ,BOX,ISO.,sigma,3,1,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) ,PIKE PRESS  P-BARS,PIKE PRESS ,P-BARS,CON.,sigma,3,1,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) ,PIKE STR AIR  FLOOR,PIKE STR AIR ,FLOOR,ISO.,sigma,3,1,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) ,L SIT TO PIKE PRESS P-BARS,L SIT TO PIKE PRESS,P-BARS,CON.,sigma,3,1,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (BENT ARM) ,PIKE PUSH UP TO HS FLOOR,PIKE PUSH UP TO HS,FLOOR,CON.,sigma,3,1,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (BENT ARM) ,TUCK PL B.A TO HS FLOOR,TUCK PL B.A TO HS,FLOOR,CON.,sigma,3,1,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) ,STR L-SIT TO AIR  P-BARS,STR L-SIT TO AIR ,P-BARS,ISO.,sigma,3,2,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) ,PIKE PRESS ELEVATE FEET FLOOR,PIKE PRESS ELEVATE FEET,FLOOR,CON.,sigma,3,2,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (BENT ARM) ,PIKE PRESS P-BARS,PIKE PRESS,P-BARS,ISO.,sigma,3,2,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) ,TUCK PL S.A TO B.A PRESS HS FLOOR,TUCK PL S.A TO B.A PRESS HS,FLOOR,CON.,sigma,3,2,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) ,CROW S.A TO B.A PHS FLOOR,CROW S.A TO B.A PHS,FLOOR,CON.,sigma,3,2,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) , PL. PRESS WALL TUCK WALL , PL. PRESS WALL TUCK,WALL ,EXC.,sigma,3,2,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) , STR PHS WALL , STR PHS,WALL ,EXC.,sigma,3,2,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) ,STRADDLE PHS FREE,STRADDLE PHS,FREE,CON.,omega,4,1,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) ,PLANCHE PRESS TO HOLD WALL ,PLANCHE PRESS TO HOLD,WALL ,ISO.,omega,4,1,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) , PHS WALL , PHS,WALL ,EXC.,omega,4,1,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) ,PHS FREE,PHS,FREE,CON.,omega,4,2,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) ,PL TUCK PHS FREE,PL TUCK PHS,FREE,CON.,spartan,5,2,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) , PL ADV TUCK PHS WALL WALL , PL ADV TUCK PHS WALL,WALL ,EXC.,spartan,5,2,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) ,PL ADV TUCK PHS  FREE,PL ADV TUCK PHS ,FREE,CON.,spartan,5,1,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) , SUPER ADV TUCK PHS WALL WALL , SUPER ADV TUCK PHS WALL,WALL ,EXC.,spartan,5,1,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) ,SUPER ADV TUCK PHS  FREE,SUPER ADV TUCK PHS ,FREE,CON.,spartan,5,2,PHS,
PUSH,PUSH VERTICAL ,PUSH VERTICAL (STRAIGHT ARM) , STR PHS WALL WALL , STR PHS WALL,WALL ,EXC.,spartan,5,2,PHS,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,PLANK  FLOOR,PLANK ,FLOOR,ISO.,alfa,1,1,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,PLANK SHRUGS FLOOR,PLANK SHRUGS,FLOOR,CON.,alfa,1,1,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,PLANK SIDE TO SIDE FLOOR,PLANK SIDE TO SIDE,FLOOR,ISO.,alfa,1,2,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,PLANK ROTATION FLOOR,PLANK ROTATION,FLOOR,ISO.,alfa,1,2,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,PLANK SUPP FLOOR,PLANK SUPP,FLOOR,ISO.,alfa,1,2,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,PLANK SUPP OL  FLOOR,PLANK SUPP OL ,FLOOR,ISO.,alfa,1,2,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,PLANK SUPINE FLOOR,PLANK SUPINE,FLOOR,ISO.,alfa,1,2,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,PLANK SUPERMAN FLOOR,PLANK SUPERMAN,FLOOR,ISO.,alfa,1,2,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,TUCK FEET SUPPORT FLOOR,TUCK FEET SUPPORT,FLOOR,ISO.,alfa,1,2,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,PLANK SUPP OA FLOOR,PLANK SUPP OA,FLOOR,ISO.,alfa,1,3,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,PL ,PL,,ISO.,alfa,1,3,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,ARIETES FLOOR,ARIETES,FLOOR,CON.,alfa,1,3,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,PL BLACK WIDOW,PL,BLACK WIDOW,CON.,alfa,1,3,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,PL LEAN SLIDE TO TUCK FLOOR,PL LEAN SLIDE TO TUCK,FLOOR,CON.,alfa,1,3,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,PL LEAN  OL,PL LEAN ,OL,ISO.,alfa,1,3,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,PLPU  PSEUDO,PLPU ,PSEUDO,ISO.,alfa,1,3,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,BA PL  TUCK,BA PL ,TUCK,ISO.,delta,2,1,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,PL  1-1  TUCK,PL  1-1 ,TUCK,CON.,delta,2,1,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,FROG TO TUCK  ,FROG TO TUCK ,,CON.,delta,2,1,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,TUCK PL PARALELAS ,TUCK PL PARALELAS,,ISO.,delta,2,1,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,CROW S.A TO TUCK PL ,CROW S.A TO TUCK PL,,CON.,delta,2,1,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,L-SIT TUCK TO TUCK PL ( PB )  ,L-SIT TUCK TO TUCK PL ( PB ) ,,CON.,delta,2,2,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,SWING TO TUCK ,SWING TO TUCK,,CON.,delta,2,2,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,PL TUCK FLOOR ,PL TUCK FLOOR,,ISO.,delta,2,2,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,BENT ARM ADV TUCK ,BENT ARM ADV TUCK,,ISO.,delta,2,2,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,SWING TO ADV TUCK ,SWING TO ADV TUCK,,CON.,delta,2,2,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,L SIT TO ADV TUCK ,L SIT TO ADV TUCK,,CON.,delta,2,2,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,ADV TUCK PL ( PB ) ,ADV TUCK PL ( PB ),,ISO.,delta,2,2,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,STR BENT ARM PL ,STR BENT ARM PL,,ISO.,delta,2,3,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,MALTESE PL LEAN ,MALTESE PL LEAN,,ISO.,delta,2,3,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,ADV TUCK PL ,ADV TUCK PL,,ISO.,delta,2,3,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,PL LEAN ,PL LEAN,,ISO.,delta,2,3,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,BA FULL PL ,BA FULL PL,,ISO.,sigma,3,1,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,MALTESE TUCK PL ,MALTESE TUCK PL,,ISO.,sigma,3,1,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,SUPER ADV PL ASSISTED. ,SUPER ADV PL ASSISTED.,,ISO.,sigma,3,1,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,SUPER ADV PL  ,SUPER ADV PL ,,ISO.,sigma,3,2,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,SWING TO SUPER ADV PL  ,SWING TO SUPER ADV PL ,,CON.,sigma,3,2,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,L SIT TO SUPER ADV PL  ,L SIT TO SUPER ADV PL ,,CON.,sigma,3,2,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,CASETA PL  ,CASETA PL ,,ISO.,omega,4,1,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,PL LEAN ,PL LEAN,,ISO.,omega,4,1,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,CASETA PL TO STR. ASSISTED ,CASETA PL TO STR. ASSISTED,,CON.,omega,4,2,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,STR PL ASSISTED ,STR PL ASSISTED,,ISO.,omega,4,2,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,STR PL  ,STR PL ,,ISO.,spartan,5,1,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,SWING TO STR PL ,SWING TO STR PL,,CON.,spartan,5,1,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,L SIT TO STR PL  ,L SIT TO STR PL ,,CON.,spartan,5,1,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,PL LEAN TO FULL (ASSISTED) ,PL LEAN TO FULL (ASSISTED),,ISO.,spartan,5,1,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,PL LEAN (SPARTAN) ,PL LEAN (SPARTAN),,ISO.,spartan,5,1,PL,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (STRAIGHT ARM) ,FULL PL ASSISTED ,FULL PL ASSISTED,,ISO.,spartan,5,2,PL,
MOVILIDAD,CORE POSTERIOR,GLUTES,RH TUCK  ,RH TUCK ,,CON.,alfa,1,1,REVERSE HYPER,PL
MOVILIDAD,CORE POSTERIOR,GLUTES,RH STR OL ,RH STR OL,,CON.,alfa,1,1,REVERSE HYPER,PL
MOVILIDAD,CORE POSTERIOR,GLUTES,RH TUCK TO STR ,RH TUCK TO STR,,CON.,alfa,1,2,REVERSE HYPER,PL
MOVILIDAD,CORE POSTERIOR,GLUTES,RH STR. DONKEY KICK ,RH STR. DONKEY KICK,,CON.,alfa,1,2,REVERSE HYPER,PL
MOVILIDAD,CORE POSTERIOR,GLUTES,RH HALF STR  ,RH HALF STR ,,ISO.,alfa,1,3,REVERSE HYPER,PL
MOVILIDAD,CORE POSTERIOR,GLUTES,RH HALF STR TO STR ,RH HALF STR TO STR,,CON.,alfa,1,3,REVERSE HYPER,PL
MOVILIDAD,CORE POSTERIOR,GLUTES,RH TUCK TO FULL ,RH TUCK TO FULL,,CON.,delta,2,1,REVERSE HYPER,PL
MOVILIDAD,CORE POSTERIOR,GLUTES,RH STR  ,RH STR ,,ISO.,delta,2,1,REVERSE HYPER,PL
MOVILIDAD,CORE POSTERIOR,GLUTES,RH STR ,RH STR,,CON.,delta,2,2,REVERSE HYPER,PL
MOVILIDAD,CORE POSTERIOR,GLUTES,RH FULL  ,RH FULL ,,ISO.,delta,2,2,REVERSE HYPER,PL
MOVILIDAD,CORE POSTERIOR,GLUTES,RH FULL ,RH FULL,,CON.,delta,2,2,REVERSE HYPER,PL
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,P.U TO LEAN PSEUDO,P.U TO LEAN,PSEUDO,CON.,delta,2,1,PLPU,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,PL PU TO PIKE PSEUDO,PL PU TO PIKE,PSEUDO,CON.,delta,2,1,PLPU,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,PL PU TUCK,PL PU,TUCK,EXC.,delta,2,1,PLPU,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,PROTRACTED DIPS PROTRACTED,PROTRACTED DIPS,PROTRACTED,CON.,delta,2,1,PLPU,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,PLPU PSEUDO,PLPU,PSEUDO,CON.,delta,2,1,PLPU,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,PLPU TUCK,PLPU,TUCK,CON.,delta,2,2,PLPU,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,PLPU SA TUCK TO ADV TUCK BA,PLPU,SA TUCK TO ADV TUCK BA,CON.,delta,2,2,PLPU,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,PLPU ADV TUCK,PLPU,ADV TUCK,EXC.,delta,2,3,PLPU,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,PLPU ADV TUCK,PLPU,ADV TUCK,CON.,sigma,3,1,PLPU,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,PLPU ADV TUCK SA TO SUPER ADV BA ,PLPU,ADV TUCK SA TO SUPER ADV BA ,CON.,sigma,3,1,PLPU,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,PLPU ADV TUCK,PLPU,ADV TUCK,CON.,sigma,3,2,PLPU,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,PLPU CASETA,PLPU,CASETA,EXC.,sigma,3,2,PLPU,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,PLPU SUPER ADVANCED TUCK,PLPU,SUPER ADVANCED TUCK,EXC.,sigma,3,2,PLPU,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,PLPU SA CASETA TO BA STR ,PLPU,SA CASETA TO BA STR ,CON.,omega,4,1,PLPU,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,PLPU  SUPER ADVANCED TUCK,PLPU ,SUPER ADVANCED TUCK,CON.,omega,4,1,PLPU,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,PLPU CASETA,PLPU,CASETA,EXC.,omega,4,1,PLPU,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,PLPU ASSISTED STR,PLPU ASSISTED,STR,CON.,omega,4,2,PLPU,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,PLPU CASETA,PLPU,CASETA,CON.,omega,4,2,PLPU,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,PLPU STR,PLPU,STR,EXC.,omega,4,2,PLPU,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,PLPU STR,PLPU,STR,CON.,spartan,5,1,PLPU,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,PLPU SA STR TO BA FULL,PLPU,SA STR TO BA FULL,CON.,spartan,5,1,PLPU,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,PLPU ASSISTED FULL,PLPU ASSISTED,FULL,EXC.,spartan,5,1,PLPU,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,PLPU ASSISTED FULL,PLPU ASSISTED,FULL,CON.,spartan,5,2,PLPU,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,DIPS LEG ASSISTED BOX,DIPS LEG ASSISTED,BOX,CON.,alfa,1,1,HD/ID,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,DIPS LEGS ON BOX,DIPS LEGS ON,BOX,EXC.,alfa,1,1,HD/ID,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,DIPS LEGS ON BOX,DIPS LEGS ON,BOX,CON.,alfa,1,2,HD/ID,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,DIPS JUMPING,DIPS,JUMPING,EXC.,alfa,1,2,HD/ID,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,DIPS  P-BARS,DIPS ,P-BARS,EXC.,alfa,1,3,HD/ID,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,DIPS JUMPING,DIPS,JUMPING,CON.,alfa,1,3,HD/ID,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,DIP ASSISTED P-BARS,DIP ASSISTED,P-BARS,ISO.,alfa,1,3,HD/ID,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,DIP SINGLE BAR,DIP,SINGLE BAR,EXC.,alfa,1,3,HD/ID,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,DIP P-BARS,DIP,P-BARS,CON.,delta,2,1,HD/ID,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,DIP SINGLE BAR,DIP,SINGLE BAR,CON.,delta,2,1,HD/ID,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,DIP SUPINE SINGLE BAR,DIP SUPINE,SINGLE BAR,EXC.,delta,2,1,HD/ID,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,DIP WIDE SINGLE BAR,DIP WIDE,SINGLE BAR,EXC.,delta,2,1,HD/ID,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,NEUTRAL DIP RINGS,NEUTRAL DIP,RINGS,EXC.,delta,2,1,HD/ID,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,DIP SUPINE SINGLE BAR,DIP SUPINE,SINGLE BAR,CON.,delta,2,2,HD/ID,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,DIP WIDE SINGLE BAR,DIP WIDE,SINGLE BAR,CON.,delta,2,2,HD/ID,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,NEUTRAL DIP RINGS,NEUTRAL DIP,RINGS,CON.,delta,2,2,HD/ID,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,ARCHER DIPS ASSISTED RINGS,ARCHER DIPS ASSISTED,RINGS,EXC.,delta,2,2,HD/ID,
PUSH,PUSH HORIZONTAL,PUSH HORIZONTAL (BENT ARM) ,DIP SUPINE SINGLE BAR,DIP SUPINE,SINGLE BAR,ISO.,delta,2,2,HD/ID,
